26,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",2,BIKF000000026,"2022-08-03 15:27:34.005000",2,30,
27,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",18,BIKF000000027,"2022-08-03 12:39:34.016000",15,30,
28,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",6,BIKF000000028,"2022-08-03 15:16:34.029000",21,30,
29,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",14,BIKF000000029,"2022-08-03 14:20:34.039000",16,30,
30,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",12,BIKF000000030,"2022-08-03 09:25:34.048000",27,30,
31,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",15,BIKF000000031,"2022-08-03 15:09:34.059000",39,30,
32,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",4,BIKF000000032,"2022-08-03 10:28:34.070000",32,30,
33,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",15,BIKF000000033,"2022-08-03 15:42:34.084000",35,30,
34,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",6,BIKF000000034,"2022-08-03 17:25:34.099000",13,30,
35,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",3,BIKF000000035,"2022-08-03 21:29:34.113000",38,30,
36,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",5,BIKF000000036,"2022-08-03 16:30:34.132000",14,30,
37,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",4,BIKF000000037,"2022-08-03 16:34:34.150000",14,30,
38,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",2,BIKF000000038,"2022-08-03 17:36:34.169000",26,30,
39,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",3,BIKF000000039,"2022-08-03 18:00:34.185000",21,30,
40,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",1,BIKF000000040,"2022-08-03 23:28:34.201000",22,30,
41,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",7,BIKF000000041,"2022-08-03 16:42:34.216000",9,30,
42,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",1,BIKF000000042,"2022-08-03 17:02:34.232000",25,30,
43,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",3,BIKF000000043,"2022-08-03 19:43:34.245000",29,30,
44,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",5,BIKF000000044,"2022-08-04 03:13:34.254000",9,30,
45,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",1,BIKF000000045,"2022-08-04 01:22:34.265000",23,30,
46,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",13,BIKF000000046,"2022-08-04 12:30:34.273000",21,30,
47,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",8,BIKF000000047,"2022-08-04 13:10:34.282000",32,30,
48,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",20,BIKF000000048,"2022-08-04 09:00:34.291000",17,30,
49,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",16,BIKF000000049,"2022-08-04 10:23:34.300000",23,30,
50,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",19,BIKF000000050,"2022-08-04 10:21:34.308000",9,30,
51,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",11,BIKF000000051,"2022-08-04 12:46:34.315000",29,30,
52,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",13,BIKF000000052,"2022-08-04 13:14:34.321000",31,30,
53,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",16,BIKF000000053,"2022-08-04 08:52:34.329000",9,30,
54,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",18,BIKF000000054,"2022-08-04 10:42:34.338000",19,30,
55,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",19,BIKF000000055,"2022-08-04 13:12:34.344000",24,30,
56,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",10,BIKF000000056,"2022-08-04 14:42:34.351000",25,30,
57,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",2,BIKF000000057,"2022-08-04 19:58:34.359000",8,30,
58,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",1,BIKF000000058,"2022-08-04 17:29:34.368000",40,30,
59,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",3,BIKF000000059,"2022-08-04 21:03:34.376000",3,30,
60,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",3,BIKF000000060,"2022-08-04 18:20:34.383000",20,30,
61,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",10,BIKF000000061,"2022-08-04 22:35:34.391000",4,30,
62,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",5,BIKF000000062,"2022-08-04 17:22:34.399000",10,30,
63,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",1,BIKF000000063,"2022-08-04 19:38:34.407000",24,30,
64,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",4,BIKF000000064,"2022-08-04 20:00:34.416000",13,30,
65,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",2,BIKF000000065,"2022-08-04 18:30:34.423000",33,30,
66,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",5,BIKF000000066,"2022-08-04 20:31:34.431000",28,30,
67,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",10,BIKF000000067,"2022-08-04 20:32:34.441000",3,30,
68,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",3,BIKF000000068,"2022-08-05 04:25:34.452000",21,30,
69,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",2,BIKF000000069,"2022-08-05 03:51:34.468000",37,30,
70,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",19,BIKF000000070,"2022-08-05 08:25:34.478000",16,30,
71,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",6,BIKF000000071,"2022-08-05 13:53:34.487000",18,30,
72,1,"2022-10-18 17:47:34","2022-10-18 17:47:34",6,BIKF000000072,"2022-08-05 15:32:34.498000",20,30,
73,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",15,BIKF000000073,"2022-08-05 13:40:34.506000",40,30,
74,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",9,BIKF000000074,"2022-08-05 08:04:34.515000",24,30,
75,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",15,BIKF000000075,"2022-08-05 10:25:34.525000",28,30,
76,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",13,BIKF000000076,"2022-08-05 10:52:34.535000",35,30,
77,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",1,BIKF000000077,"2022-08-05 14:40:34.547000",36,30,
78,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",13,BIKF000000078,"2022-08-05 10:53:34.560000",37,30,
79,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",20,BIKF000000079,"2022-08-05 08:17:34.570000",28,30,
80,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",5,BIKF000000080,"2022-08-05 08:11:34.579000",19,30,
81,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",6,BIKF000000081,"2022-08-05 11:57:34.590000",1,30,
82,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",7,BIKF000000082,"2022-08-05 18:50:34.603000",23,30,
83,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",2,BIKF000000083,"2022-08-05 21:04:34.616000",25,30,
84,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",2,BIKF000000084,"2022-08-05 17:14:34.630000",6,30,
85,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",8,BIKF000000085,"2022-08-05 16:21:34.645000",25,30,
86,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",6,BIKF000000086,"2022-08-05 23:39:34.658000",25,30,
87,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",10,BIKF000000087,"2022-08-05 20:28:34.668000",37,30,
88,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",5,BIKF000000088,"2022-08-05 23:21:34.678000",4,30,
89,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",1,BIKF000000089,"2022-08-05 19:47:34.688000",28,30,
90,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",7,BIKF000000090,"2022-08-05 21:10:34.701000",18,30,
91,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",3,BIKF000000091,"2022-08-05 20:05:34.713000",25,30,
92,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",7,BIKF000000092,"2022-08-05 17:19:34.726000",38,30,
93,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",1,BIKF000000093,"2022-08-05 17:22:34.738000",4,30,
94,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",5,BIKF000000094,"2022-08-06 00:30:34.750000",3,30,
95,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",5,BIKF000000095,"2022-08-06 01:54:34.761000",31,30,
96,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",4,BIKF000000096,"2022-08-06 03:15:34.772000",21,30,
97,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",19,BIKF000000097,"2022-08-06 14:25:34.783000",1,30,
98,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",24,BIKF000000098,"2022-08-06 15:19:34.792000",6,30,
99,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",2,BIKF000000099,"2022-08-06 08:40:34.803000",6,30,
100,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",21,BIKF000000100,"2022-08-06 11:51:34.815000",27,30,
101,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",5,BIKF000000101,"2022-08-06 08:31:34.831000",36,30,
102,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",16,BIKF000000102,"2022-08-06 13:03:34.844000",4,30,
103,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",12,BIKF000000103,"2022-08-06 14:53:34.855000",40,30,
104,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",18,BIKF000000104,"2022-08-06 13:52:34.866000",8,30,
105,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",14,BIKF000000105,"2022-08-06 11:44:34.876000",23,30,
106,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",15,BIKF000000106,"2022-08-06 08:13:34.885000",22,30,
107,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",21,BIKF000000107,"2022-08-06 08:10:34.895000",6,30,
108,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",25,BIKF000000108,"2022-08-06 15:07:34.905000",21,30,
109,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",9,BIKF000000109,"2022-08-06 21:37:34.914000",19,30,
110,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",9,BIKF000000110,"2022-08-06 21:33:34.923000",12,30,
111,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",4,BIKF000000111,"2022-08-06 19:23:34.930000",25,30,
112,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",5,BIKF000000112,"2022-08-06 21:00:34.938000",35,30,
113,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",2,BIKF000000113,"2022-08-06 19:19:34.945000",23,30,
114,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",1,BIKF000000114,"2022-08-06 17:36:34.952000",33,30,
115,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",10,BIKF000000115,"2022-08-06 21:14:34.959000",18,30,
116,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",7,BIKF000000116,"2022-08-06 20:26:34.966000",27,30,
117,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",10,BIKF000000117,"2022-08-06 18:35:34.975000",23,30,
118,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",8,BIKF000000118,"2022-08-06 17:28:34.984000",11,30,
119,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",10,BIKF000000119,"2022-08-06 17:20:34.993000",34,30,
120,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",7,BIKF000000120,"2022-08-06 17:24:35.001000",15,30,
121,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",9,BIKF000000121,"2022-08-06 22:02:35.007000",25,30,
122,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",3,BIKF000000122,"2022-08-07 02:09:35.013000",22,30,
123,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",1,BIKF000000123,"2022-08-07 06:57:35.020000",9,30,
124,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",3,BIKF000000124,"2022-08-07 03:56:35.027000",6,30,
125,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",8,BIKF000000125,"2022-08-07 12:33:35.034000",1,30,
126,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",20,BIKF000000126,"2022-08-07 08:24:35.042000",33,30,
127,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",10,BIKF000000127,"2022-08-07 08:14:35.049000",18,30,
128,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",4,BIKF000000128,"2022-08-07 12:27:35.056000",19,30,
129,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",11,BIKF000000129,"2022-08-07 11:57:35.066000",5,30,
130,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",23,BIKF000000130,"2022-08-07 15:57:35.072000",3,30,
131,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",13,BIKF000000131,"2022-08-07 14:48:35.080000",37,30,
132,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",4,BIKF000000132,"2022-08-07 14:47:35.088000",4,30,
133,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",16,BIKF000000133,"2022-08-07 12:35:35.094000",15,30,
134,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",15,BIKF000000134,"2022-08-07 10:18:35.101000",12,30,
135,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",14,BIKF000000135,"2022-08-07 15:29:35.108000",16,30,
136,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",1,BIKF000000136,"2022-08-07 09:07:35.114000",13,30,
137,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",3,BIKF000000137,"2022-08-07 09:49:35.121000",27,30,
138,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",22,BIKF000000138,"2022-08-07 14:47:35.128000",19,30,
139,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",3,BIKF000000139,"2022-08-07 21:03:35.134000",23,30,
140,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",10,BIKF000000140,"2022-08-07 23:21:35.141000",22,30,
141,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",1,BIKF000000141,"2022-08-07 18:55:35.147000",15,30,
142,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",3,BIKF000000142,"2022-08-07 21:54:35.154000",19,30,
143,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",9,BIKF000000143,"2022-08-07 23:56:35.159000",16,30,
144,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",8,BIKF000000144,"2022-08-07 23:11:35.166000",35,30,
145,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",9,BIKF000000145,"2022-08-07 17:05:35.184000",37,30,
146,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",3,BIKF000000146,"2022-08-07 23:14:35.204000",18,30,
147,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",7,BIKF000000147,"2022-08-07 22:39:35.216000",38,30,
148,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",5,BIKF000000148,"2022-08-07 19:29:35.226000",1,30,
149,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",7,BIKF000000149,"2022-08-07 22:30:35.233000",5,30,
150,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",3,BIKF000000150,"2022-08-07 21:17:35.241000",21,30,
151,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",10,BIKF000000151,"2022-08-07 20:16:35.248000",24,30,
152,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",2,BIKF000000152,"2022-08-07 20:40:35.256000",6,30,
153,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",1,BIKF000000153,"2022-08-08 01:17:35.262000",2,30,
154,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",5,BIKF000000154,"2022-08-08 01:12:35.269000",25,30,
155,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",2,BIKF000000155,"2022-08-08 02:17:35.278000",10,30,
156,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",10,BIKF000000156,"2022-08-08 11:58:35.284000",38,30,
157,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",21,BIKF000000157,"2022-08-08 13:47:35.291000",2,30,
158,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",22,BIKF000000158,"2022-08-08 11:09:35.298000",34,30,
159,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",6,BIKF000000159,"2022-08-08 08:08:35.305000",9,30,
160,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",15,BIKF000000160,"2022-08-08 08:56:35.312000",15,30,
161,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",5,BIKF000000161,"2022-08-08 10:55:35.318000",33,30,
162,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",17,BIKF000000162,"2022-08-08 12:59:35.326000",31,30,
163,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",7,BIKF000000163,"2022-08-08 08:43:35.334000",2,30,
164,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",15,BIKF000000164,"2022-08-08 13:50:35.342000",21,30,
165,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",18,BIKF000000165,"2022-08-08 09:32:35.351000",13,30,
166,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",20,BIKF000000166,"2022-08-08 14:52:35.359000",28,30,
167,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",19,BIKF000000167,"2022-08-08 10:02:35.368000",34,30,
168,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",20,BIKF000000168,"2022-08-08 12:10:35.381000",29,30,
169,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",18,BIKF000000169,"2022-08-08 11:21:35.406000",19,30,
170,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",10,BIKF000000170,"2022-08-08 09:49:35.420000",13,30,
171,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",3,BIKF000000171,"2022-08-08 16:51:35.432000",15,30,
172,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",8,BIKF000000172,"2022-08-08 20:48:35.441000",29,30,
173,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",2,BIKF000000173,"2022-08-08 17:24:35.449000",40,30,
174,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",10,BIKF000000174,"2022-08-08 22:12:35.458000",40,30,
175,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",4,BIKF000000175,"2022-08-08 19:41:35.466000",28,30,
176,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",4,BIKF000000176,"2022-08-08 23:38:35.472000",25,30,
177,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",8,BIKF000000177,"2022-08-08 20:09:35.479000",40,30,
178,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",8,BIKF000000178,"2022-08-08 23:20:35.486000",27,30,
179,1,"2022-10-18 17:47:35","2022-10-18 17:47:35",2,BIKF000000179,"2022-08-08 19:31:35.493000",40,30,
180,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",9,BIKF000000180,"2022-08-08 21:12:35.500000",22,30,
181,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",2,BIKF000000181,"2022-08-08 22:11:35.508000",8,30,
182,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",1,BIKF000000182,"2022-08-08 20:36:35.517000",1,30,
183,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",3,BIKF000000183,"2022-08-08 18:29:35.525000",23,30,
184,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",1,BIKF000000184,"2022-08-08 17:28:35.534000",10,30,
185,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",4,BIKF000000185,"2022-08-08 22:45:35.541000",31,30,
186,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",2,BIKF000000186,"2022-08-09 06:43:35.548000",16,30,
187,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",5,BIKF000000187,"2022-08-09 00:33:35.556000",22,30,
188,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",2,BIKF000000188,"2022-08-09 02:42:35.562000",18,30,
189,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",3,BIKF000000189,"2022-08-09 07:38:35.569000",39,30,
190,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",12,BIKF000000190,"2022-08-09 15:59:35.576000",37,30,
191,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",7,BIKF000000191,"2022-08-09 15:30:35.584000",2,30,
192,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",25,BIKF000000192,"2022-08-09 10:16:35.594000",17,30,
193,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",19,BIKF000000193,"2022-08-09 08:55:35.604000",40,30,
194,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",2,BIKF000000194,"2022-08-09 15:46:35.611000",20,30,
195,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",4,BIKF000000195,"2022-08-09 15:15:35.620000",32,30,
196,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",18,BIKF000000196,"2022-08-09 10:02:35.629000",19,30,
197,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",4,BIKF000000197,"2022-08-09 11:42:35.638000",29,30,
198,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",3,BIKF000000198,"2022-08-09 11:06:35.648000",40,30,
199,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",17,BIKF000000199,"2022-08-09 09:53:35.657000",3,30,
200,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",24,BIKF000000200,"2022-08-09 10:32:35.665000",28,30,
201,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",17,BIKF000000201,"2022-08-09 13:57:35.673000",19,30,
202,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",15,BIKF000000202,"2022-08-09 09:15:35.679000",25,30,
203,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",21,BIKF000000203,"2022-08-09 11:39:35.686000",34,30,
204,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",22,BIKF000000204,"2022-08-09 12:58:35.694000",31,30,
205,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",6,BIKF000000205,"2022-08-09 11:28:35.702000",6,30,
206,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",2,BIKF000000206,"2022-08-09 23:33:35.710000",5,30,
207,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",4,BIKF000000207,"2022-08-09 16:46:35.719000",29,30,
208,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",7,BIKF000000208,"2022-08-09 22:50:35.726000",28,30,
209,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",4,BIKF000000209,"2022-08-09 18:25:35.735000",22,30,
210,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",1,BIKF000000210,"2022-08-09 20:57:35.742000",13,30,
211,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",9,BIKF000000211,"2022-08-09 20:39:35.750000",6,30,
212,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",7,BIKF000000212,"2022-08-09 21:32:35.758000",21,30,
213,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",8,BIKF000000213,"2022-08-09 22:57:35.766000",20,30,
214,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",7,BIKF000000214,"2022-08-09 19:20:35.777000",16,30,
215,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",10,BIKF000000215,"2022-08-09 20:51:35.784000",5,30,
216,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",4,BIKF000000216,"2022-08-09 21:42:35.791000",35,30,
217,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",2,BIKF000000217,"2022-08-09 21:32:35.798000",33,30,
218,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",1,BIKF000000218,"2022-08-09 19:26:35.804000",1,30,
219,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",2,BIKF000000219,"2022-08-09 22:24:35.812000",28,30,
220,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",2,BIKF000000220,"2022-08-09 19:40:35.818000",23,30,
221,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",4,BIKF000000221,"2022-08-09 21:04:35.825000",14,30,
222,1,"2022-10-18 17:47:36","2022-10-18 17:47:36",3,BIKF000000222,"2022-08-10 07:22:35.833000",32,30,
